5.842025104206138053e+01
6.082669319368875449e+01
6.272463649338503444e+01
6.425859710299580740e+01
6.599831867102325589e+01
6.793608209665156039e+01
7.006429411535823704e+01
7.237548704138515632e+01
7.616933832621614897e+01
8.180075786767503132e+01
8.642354812121197938e+01
8.803598890519221243e+01
9.136315324737824994e+01
9.482125987042375925e+01
9.840389396201601357e+01
1.021047623893333736e+02
1.059176931409020312e+02
1.078642861103768951e+02
1.098366347415221043e+02
1.138556556406291804e+02
1.179689435744695061e+02
1.221708049024846048e+02
1.286275072233618175e+02
1.308180621358471853e+02
1.374953914941509936e+02
1.420285193684272826e+02
1.489379379845661902e+02
1.512678748363604200e+02
1.583296781116230818e+02
1.630916985844075953e+02
1.678917167468005118e+02
1.703045833490792802e+02
1.824759052354163487e+02
1.898455266868050444e+02
1.972487265255838622e+02
2.021964472239368718e+02
2.071496412382304300e+02
2.170581624557118516e+02
2.220065968293199603e+02
2.294126545907006403e+02
2.318753211140111148e+02
2.367893055567857630e+02
2.465614700221942428e+02
2.489907845963972477e+02
2.514139114357350024e+02
2.538305119690230072e+02
2.610378545142463054e+02
2.634250765071409432e+02
2.681748096639492474e+02
2.728895871346870763e+02
2.752331347075099757e+02
2.822050229749318078e+02
2.936128999046369472e+02
2.980959441706300481e+02
3.003193395077218497e+02
3.133918762895544887e+02
3.197465635776487716e+02
3.280194816270836782e+02
3.320670617664073916e+02
3.320670617664073916e+02
3.438389651071647677e+02
3.476354564780477858e+02
3.550309509270514354e+02
3.604011158682536120e+02
3.656168936680383013e+02
3.673207369315076107e+02
3.723268205064663334e+02
3.848903078675498364e+02
3.863792354002673619e+02
4.002567335822978407e+02
4.065002248539188372e+02
4.076930571244824932e+02
4.144588982541825999e+02
4.165653458796546715e+02
4.195858806193241435e+02
4.259878696685889850e+02
4.300119829186505740e+02
4.329060411587706767e+02
4.355145069805103617e+02
4.424514460619862461e+02
4.435065977730255895e+02
4.438254016118998493e+02
4.449382486857029448e+02
4.464025155824836588e+02
4.464025155824836588e+02
4.465159063882599071e+02
4.466141280513116385e+02
4.466972746796041065e+02
4.466972746796041065e+02
4.467654410607160571e+02
4.467654410607160571e+02
4.467654410607160571e+02
4.468810163421606489e+02
4.468902224566955965e+02
4.467207765092992986e+02
4.466444882040361790e+02
4.466444882040361790e+02
4.464503168176875079e+02
4.457270093149449508e+02
4.451340260916200577e+02
4.451340260916200577e+02
4.449104883889950770e+02
4.449104883889950770e+02
4.446741866640506373e+02
4.441637111666410647e+02
4.441637111666410647e+02
4.436034417993085981e+02
4.426715240577985355e+02
4.426715240577985355e+02
4.423369052488391731e+02
4.423369052488391731e+02
4.416323359670289506e+02
4.400848531161524875e+02
4.392436458831492132e+02
4.388065493224959823e+02
4.369506999459110261e+02
4.359597901060279810e+02
4.359597901060279810e+02
